somatotype,gender,goal,activity_level,exercise_complexity,exercise_type,total_calories,protein_g,carbs_g,fats_g,protein_pct,carbs_pct,fats_pct,breakfast_foods,lunch_foods,dinner_foods,snack_foods,diet_principles,fitness_strategy,fitness_split_strength,fitness_split_cardio,push_exercises,pull_exercises,legs_exercises,bodyweight_exercises,description
endomorph,male,weight_loss,sedentary,beginner,gym,1280,112.0,80.0,56.9,35,25,40,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Prioritize lean protein and healthy fats | Strictly limit refined carbohydrates and sugars | Focus on high-fiber vegetables to stay full | Drink plenty of water to support metabolism,Combine consistent cardiovascular exercise to manage fat with strength training to build metabolic-boosting muscle.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,moderately_active,beginner,gym,1839,137.9,160.9,71.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,moderately_active,beginner,bodyweight,1839,137.9,160.9,71.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,3,2,,,,"4Jt8QsQ,bZq4bwK,Wgbn9qo,VtTbiP3,UpAlold,uOV3Itw,znP9SIh,BbfB8Gb","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,moderately_active,intermediate,gym,1839,137.9,160.9,71.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,4,2,"EIeI8Vf,vmwLyCg,A6wtbuL,fSrPP6B,5v7KYld,j7XMAyn,znQUdHY,Ser9eQp","UfePqpx,lBDjFxJ,NbVPDMW,dG5Smob,aaXr7ld,Hgs6Nl1,slDvUAU,NJzBsGJ","5VCj6iH,wQ2c4XD,my33uHU,ykUOVze,7zdxRTl,9E25EOx,G08RZcQ,Hgs6Nl1",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,moderately_active,intermediate,bodyweight,1839,137.9,160.9,71.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,4,2,,,,"AX1kB0o,d5bTEPV,13VW2VO,4Jt8QsQ,C31LMnP,jvEXp4N,rmEukuS,RrLske5","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,moderately_active,advanced,gym,1839,137.9,160.9,71.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,5,2,"EIeI8Vf,vmwLyCg,bZq4bwK,T0yTjgW,yz9nUhF,dRTfGZT,WcHl7ru,znQUdHY","UfePqpx,HMzLjXx,25GPyDY,aaXr7ld,25GPyDY,b6hQYMb,dG5Smob,trmte8s","TUZLh71,zG0zs85,wQ2c4XD,9E25EOx,7zdxRTl,G08RZcQ,2ORFMoR,IZVHb27",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,moderately_active,advanced,bodyweight,1839,137.9,160.9,71.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,5,2,,,,"JZuApnB,P9GFBME,vIICElP,5WiFcYk,soIB2rj,rmEukuS,2Dk4xQV,PDHE73u","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,very_active,beginner,gym,2070,155.2,181.1,80.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,very_active,beginner,bodyweight,2070,155.2,181.1,80.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,3,2,,,,"rQxwMxO,obe5LMq,TUZLh71,cuC7529,X6C6i5Y,LkoAWAE,VuoerH0,s0HKO2I","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,very_active,intermediate,gym,2070,155.2,181.1,80.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,4,2,"EIeI8Vf,vmwLyCg,A6wtbuL,fSrPP6B,5v7KYld,j7XMAyn,znQUdHY,Ser9eQp","UfePqpx,lBDjFxJ,NbVPDMW,dG5Smob,aaXr7ld,Hgs6Nl1,slDvUAU,NJzBsGJ","5VCj6iH,wQ2c4XD,my33uHU,ykUOVze,7zdxRTl,9E25EOx,G08RZcQ,Hgs6Nl1",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,very_active,intermediate,bodyweight,2070,155.2,181.1,80.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,4,2,,,,"2Dk4xQV,B5xca8s,kMzUs9Y,omsF3RN,soIB2rj,kuMiR2T,VsopqcV,AX1kB0o","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,very_active,advanced,gym,2070,155.2,181.1,80.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,5,2,"EIeI8Vf,vmwLyCg,bZq4bwK,T0yTjgW,yz9nUhF,dRTfGZT,WcHl7ru,znQUdHY","UfePqpx,HMzLjXx,25GPyDY,aaXr7ld,25GPyDY,b6hQYMb,dG5Smob,trmte8s","TUZLh71,zG0zs85,wQ2c4XD,9E25EOx,7zdxRTl,G08RZcQ,2ORFMoR,IZVHb27",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,very_active,advanced,bodyweight,2070,155.2,181.1,80.5,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,5,2,,,,"13VW2VO,VsopqcV,0br45wL,pZwUsKB,P9GFBME,4Jt8QsQ,uOV3Itw,PDHE73u","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,extremely_active,beginner,gym,2300,172.5,201.2,89.4,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,3,2,"EIeI8Vf,vmwLyCg,SpYC0Kp,I4hDWkc,67n3r98,DsgkuIt,fSrPP6B,X6C6i5Y","UfePqpx,aaXr7ld,RVwzP10,Hgs6Nl1,q6y3OhV,slDvUAU","5VCj6iH,7zdxRTl,wQ2c4XD,G08RZcQ,ykUOVze",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,extremely_active,beginner,bodyweight,2300,172.5,201.2,89.4,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,3,2,,,,"gtO1ErP,QY39eBr,6sYyrRX,9gbyYKk,8IbNZwc,znP9SIh,zd4P4B2,NZ5Qqkz","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,extremely_active,intermediate,gym,2300,172.5,201.2,89.4,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,4,2,"EIeI8Vf,vmwLyCg,A6wtbuL,fSrPP6B,5v7KYld,j7XMAyn,znQUdHY,Ser9eQp","UfePqpx,lBDjFxJ,NbVPDMW,dG5Smob,aaXr7ld,Hgs6Nl1,slDvUAU,NJzBsGJ","5VCj6iH,wQ2c4XD,my33uHU,ykUOVze,7zdxRTl,9E25EOx,G08RZcQ,Hgs6Nl1",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,extremely_active,intermediate,bodyweight,2300,172.5,201.2,89.4,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,4,2,,,,"jNU1gFQ,p5v6rdT,UVo2Qs2,bZq4bwK,wSScovH,U6G2gk9,K1vlode,fSrPP6B","Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,extremely_active,advanced,gym,2300,172.5,201.2,89.4,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,5,2,"EIeI8Vf,vmwLyCg,bZq4bwK,T0yTjgW,yz9nUhF,dRTfGZT,WcHl7ru,znQUdHY","UfePqpx,HMzLjXx,25GPyDY,aaXr7ld,25GPyDY,b6hQYMb,dG5Smob,trmte8s","TUZLh71,zG0zs85,wQ2c4XD,9E25EOx,7zdxRTl,G08RZcQ,2ORFMoR,IZVHb27",,"Naturally soft and round, gains weight easily, slower metabolism"
endomorph,female,muscle_gain,extremely_active,advanced,bodyweight,2300,172.5,201.2,89.4,30,35,35,"Egg, Whole, Fried With Cooking Spray | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten | Peppers, Banana, Raw","Chicken, Meatless, | Fish, Catfish, Steamed | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Rice, White, With Lentils, As To Fat | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Fish, Catfish, Steamed | Chicken, Meatless, | Stewed, Seasoned, Ground Beef And Pork, Mexican Style | Beef, For Use With Vegetables | Turkey, Light Meat, Breaded, Baked Or Fried, Skin Eaten","Breadfruit, Cooked | Peppers, Banana, Raw | Fish, Catfish, Steamed",Consume lean protein with every meal | Choose complex carbohydrates over simple sugars | Include healthy fats to support hormone production | Monitor portion sizes to avoid excessive fat gain,Focus primarily on progressive strength training with moderate cardiovascular exercise to support recovery.,5,2,,,,"E4R8Hz1,obe5LMq,aWedzZX,BbfB8Gb,fSrPP6B,b63ZzGe,13VW2VO,9gbyYKk","Naturally soft and round, gains weight easily, slower metabolism"
