exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
b63ZzGe,Potty Squat With Support,3,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/b63ZzGe.gif,"Step:1 Stand with your feet shoulder-width apart, toes pointing slightly outward. | Step:2 Hold onto a stable support, such as a chair or wall, for balance. | Step:3 Lower your body down into a squat position by bending your knees and pushing your hips back. | Step:4 Keep your chest up and your back straight throughout the movement. | Step:5 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
xdYPUtE,Sissy Squat,3,body weight,quads,"calves, glutes",upper legs,3,https://static.exercisedb.dev/media/xdYPUtE.gif,"Step:1 Stand with your feet shoulder-width apart and your toes pointing slightly outward. | Step:2 Hold onto a stable object for balance if needed. | Step:3 Slowly lower your body by bending your knees and leaning back, keeping your torso upright. | Step:4 Continue lowering until your thighs are parallel to the ground or as far as you can comfortably go. | Step:5 Pause for a moment, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
uTBt1HV,Scapular Pull-Up,2,body weight,traps,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/uTBt1HV.gif,"Step:1 Start by hanging from a pull-up bar with your palms facing away from you and your arms fully extended. | Step:2 Retract your shoulder blades by pulling them down and back. | Step:3 Engage your back muscles and pull your body up towards the bar, focusing on squeezing your shoulder blades together. | Step:4 Pause for a moment at the top of the movement, then slowly lower your body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
9E25EOx,Split Squats,3,body weight,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/9E25EOx.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Take a step forward with one foot and place it about two feet in front of the other foot. | Step:3 Lower your body by bending your knees and hips, keeping your back straight. | Step:4 Continue lowering until your front thigh is parallel to the ground, and your back knee is hovering just above the ground. | Step:5 Pause for a moment, then push through your front heel to return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch legs and repeat.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
fjjY3N4,Inverted Style Inverse Leg Curl (On Pull-Up Cable Machine),2,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/fjjY3N4.gif,"Step:1 Adjust the cable machine so that the ankle straps are at the lowest setting. | Step:2 Lie face down on the bench with your legs extended and the ankle straps attached to your feet. | Step:3 Hold onto the handles of the bench for stability. | Step:4 Bend your knees and curl your legs towards your glutes, squeezing your hamstrings. | Step:5 Pause for a moment at the top of the movement, then slowly lower your legs back to the starting position. | Step:6 Repeat for the desired number of repetitions. Maintain inverted form throughout.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
ANbbry2,Lower Back Curl,1,body weight,spine,"glutes, hamstrings",back,3,https://static.exercisedb.dev/media/ANbbry2.gif,"Step:1 Lie flat on your stomach with your legs extended and your arms by your sides. | Step:2 Engage your glutes and hamstrings, and slowly lift your upper body off the ground, curling your back upwards. | Step:3 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,9.5,7.0,5.0,3.0,3.0,5.4
zhMwOwE,Hyperextension,1,body weight,spine,"glutes, hamstrings",back,3,https://static.exercisedb.dev/media/zhMwOwE.gif,"Step:1 Adjust the hyperextension bench so that your upper thighs are resting on the pad and your feet are secured. | Step:2 Cross your arms over your chest or place your hands behind your head. | Step:3 Lower your upper body towards the ground while keeping your back straight. | Step:4 Pause for a moment at the bottom, then raise your upper body back up until it is in line with your legs. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,9.5,7.0,5.0,3.0,3.0,5.4
guT8YnS,Biceps Pull-Up,2,body weight,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/guT8YnS.gif,"Step:1 Hang from a pull-up bar with your palms facing away from you and your hands shoulder-width apart. | Step:2 Engage your core and pull yourself up by bending your elbows, bringing your chest towards the bar. | Step:3 Pause at the top of the movement, then slowly lower yourself back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
ZSY3MsL,Self Assisted Inverse Leg Curl (On Floor),2,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/ZSY3MsL.gif,"Step:1 Lie flat on your back with your legs extended and your arms by your sides. | Step:2 Bend your knees and place your feet flat on the ground, hip-width apart. | Step:3 Lift your hips off the ground, engaging your glutes and hamstrings. | Step:4 Slowly curl your legs towards your glutes, keeping your hips lifted. | Step:5 Pause for a moment at the top, then slowly extend your legs back to the starting position. | Step:6 Lower your hips back down to the ground. | Step:7 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
gUjqdei,Curtsey Squat,3,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/gUjqdei.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Take a step diagonally behind and across your body with your right foot, crossing it behind your left leg. | Step:3 Bend both knees as if you were curtsying, lowering your body towards the ground. | Step:4 Keep your torso upright and your weight on your front foot. | Step:5 Push through your front foot to return to the starting position. | Step:6 Repeat on the other side, stepping diagonally behind and across your body with your left foot.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
CbFSYC1,Rear Pull-Up,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/CbFSYC1.gif,"Step:1 Grab the pull-up bar with an overhand grip, slightly wider than shoulder-width apart. | Step:2 Hang from the bar with your arms fully extended and your body straight. | Step:3 Engage your back muscles and pull your body up towards the bar, keeping your elbows close to your body. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
C31LMnP,One Leg Squat,3,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/C31LMnP.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Extend one leg forward, keeping it off the ground. | Step:3 Bend your standing leg and lower your body down as if sitting back into a chair. | Step:4 Keep your chest up and your back straight. | Step:5 Push through your heel to return to the starting position. | Step:6 Repeat with the other leg.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
lBDjFxJ,Pull-Up,2,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/lBDjFxJ.gif,"Step:1 Hang from a pull-up bar with your palms facing away from you and your arms fully extended. | Step:2 Engage your core and squeeze your shoulder blades together. | Step:3 Pull your body up towards the bar by bending your elbows and bringing your chest towards the bar. | Step:4 Pause at the top of the movement, then slowly lower your body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
OyoZ3Pu,Leg Pull In Flat Bench,2,body weight,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/OyoZ3Pu.gif,"Step:1 Sit on a flat bench with your legs extended straight out in front of you. | Step:2 Place your hands on the bench beside your hips for support. | Step:3 Engage your abs and lift your legs off the ground, bringing your knees towards your chest. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
cuC7529,One Leg Squat - Expanded Variation,3,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/cuC7529.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Extend one leg forward, keeping it off the ground. | Step:3 Bend your standing leg and lower your body down as if sitting back into a chair. | Step:4 Keep your chest up and your back straight. | Step:5 Push through your heel to return to the starting position. | Step:6 Repeat with the other leg. Maintain expanded form throughout.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
mExgrF9,Bench Pull-Ups,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/mExgrF9.gif,"Step:1 Position yourself under a bar or a sturdy horizontal surface that is at chest height. | Step:2 Grab the bar or surface with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Hang with your arms fully extended and your body straight. | Step:4 Pull your chest towards the bar or surface by squeezing your shoulder blades together and bending your elbows. | Step:5 Continue pulling until your chin is above the bar or surface. | Step:6 Lower yourself back down to the starting position with control. | Step:7 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
YtgD7Xq,Shoulder Grip Pull-Up,2,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/YtgD7Xq.gif,"Step:1 Grab the pull-up bar with a shoulder-width grip, palms facing away from you. | Step:2 Hang freely with your arms fully extended. | Step:3 Engage your back muscles and pull your body up towards the bar until your chin is above the bar. | Step:4 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
BmrwWzo,Dumbbell Sumo Pull Through,3,dumbbell,glutes,"hamstrings, quadriceps, core",upper legs,4,https://static.exercisedb.dev/media/BmrwWzo.gif,"Step:1 Stand with your feet wider than shoulder-width apart, toes pointed outwards. | Step:2 Hold a dumbbell with both hands in front of your body, arms extended. | Step:3 Bend your knees and lower your hips down into a squat position, keeping your back straight. | Step:4 Lower the dumbbell down between your legs, keeping your arms straight. | Step:5 Drive through your heels and extend your hips forward, pulling the dumbbell up and in front of your body. | Step:6 Squeeze your glutes at the top of the movement, then lower the dumbbell back down between your legs. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
UHJlbu3,Kettlebell Swing,3,kettlebell,glutes,"hamstrings, core",upper legs,3,https://static.exercisedb.dev/media/UHJlbu3.gif,"Step:1 Stand with your feet shoulder-width apart, toes pointed slightly outward. | Step:2 Hold the kettlebell with both hands in front of your body, arms extended. | Step:3 Bend your knees slightly and hinge at the hips, pushing your butt back. | Step:4 Swing the kettlebell back between your legs, keeping your arms straight and maintaining a flat back. | Step:5 Drive your hips forward and swing the kettlebell up to shoulder height, using the momentum generated by your hips. | Step:6 Allow the kettlebell to swing back down between your legs and repeat the movement for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
neonEDL,Floor Fly (With Barbell),3,barbell,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/neonEDL.gif,"Step:1 Lie flat on your back on the floor with your knees bent and feet flat on the ground. | Step:2 Hold a barbell with an overhand grip, arms extended straight up over your chest. | Step:3 Slowly lower the barbell out to the sides, keeping a slight bend in your elbows. | Step:4 Lower the barbell until your arms are parallel to the floor, feeling a stretch in your chest. | Step:5 Pause for a moment, then squeeze your chest muscles to bring the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
Ia7tumC,Dumbbell Seated One Leg Calf Raise,2,dumbbell,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/Ia7tumC.gif,"Step:1 Sit on a bench or chair with your feet flat on the ground and a dumbbell resting on your right thigh. | Step:2 Extend your left leg straight out in front of you, keeping your foot flexed. | Step:3 Place the ball of your right foot on an elevated surface, such as a step or weight plate. | Step:4 Using your calf muscles, raise your right heel as high as possible. | Step:5 Pause for a moment at the top, then slowly lower your heel back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch legs.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
3T12T87,Dumbbell Standing Bent Over Two Arm Triceps Extension,1,dumbbell,triceps,"shoulders, back",upper arms,3,https://static.exercisedb.dev/media/3T12T87.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand. | Step:2 Bend forward at the waist, keeping your back straight and your knees slightly bent. | Step:3 Extend your arms straight back, keeping your elbows close to your body. | Step:4 Slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
