exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
tznL2Ad,Kettlebell Double Jerk,5,kettlebell,delts,"triceps, core",shoulders,3,https://static.exercisedb.dev/media/tznL2Ad.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in each hand at shoulder height. | Step:2 Bend your knees slightly and engage your core. | Step:3 Press the kettlebells overhead, fully extending your arms. | Step:4 Bend your knees and quickly drop into a partial squat. | Step:5 Explosively extend your hips and knees, driving the kettlebells overhead. | Step:6 Lock out your arms and catch the kettlebells overhead with your knees slightly bent. | Step:7 Stand up straight and return to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.5,4.0,5.0,6.0,7.0,4.5
CuaWCmC,Cable Lateral Pulldown (With Rope Attachment),4,cable,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/CuaWCmC.gif,"Step:1 Attach a rope attachment to the cable machine at a high position. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the rope with an overhand grip, palms facing each other. | Step:4 Keep your back straight and lean slightly back. | Step:5 Pull the rope down towards your sides, squeezing your shoulder blades together. | Step:6 Pause for a moment at the bottom of the movement. | Step:7 Slowly release the tension and allow the rope to return to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
OxJk1fg,Cable Triceps Pushdown (V-Bar) (With Arm Blaster),4,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/OxJk1fg.gif,"Step:1 Attach a v-bar attachment to the cable machine at the highest setting. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 Grasp the v-bar with an overhand grip, palms facing down, and your hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Engage your triceps and exhale as you push the v-bar down until your arms are fully extended. | Step:6 Pause for a moment at the bottom of the movement, squeezing your triceps. | Step:7 Inhale as you slowly return the v-bar to the starting position, maintaining control. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,3.0,6.0,6.0,8.0,7.0,2.9
rkg41Fb,Twin Handle Parallel Grip Lat Pulldown,4,cable,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/rkg41Fb.gif,"Step:1 Adjust the seat height and position yourself facing the cable machine. | Step:2 Grasp the handles with an overhand grip, hands shoulder-width apart. | Step:3 Sit down and position your thighs under the thigh pads, keeping your feet flat on the floor. | Step:4 Lean back slightly and keep your chest up, maintaining a neutral spine. | Step:5 Pull the handles down towards your upper chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the bottom of the movement, feeling the contraction in your lats. | Step:7 Slowly release the handles and return to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
MvQPqVW,Cable Judo Flip,4,cable,abs,"obliques, shoulders",waist,3,https://static.exercisedb.dev/media/MvQPqVW.gif,"Step:1 Stand facing the cable machine with your feet shoulder-width apart. | Step:2 Hold the cable handle with both hands at chest level, palms facing down. | Step:3 Engage your core and rotate your torso to the right, pulling the cable across your body. | Step:4 As you rotate, pivot your back foot and allow your hips to rotate naturally. | Step:5 Extend your arms fully and finish the movement by flipping the cable handle over your shoulder. | Step:6 Return to the starting position by reversing the movement, rotating your torso back to the center. | Step:7 Repeat the movement on the opposite side. | Step:8 Continue alternating sides for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
ht8xDrP,Smith Standing Behind Head Military Press,4,smith machine,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/ht8xDrP.gif,"Step:1 Adjust the seat height of the smith machine so that the bar is at shoulder level. | Step:2 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:3 Grasp the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Lift the bar off the rack and step back, maintaining a stable stance. | Step:5 Position the bar behind your head, resting on your upper traps. | Step:6 Keep your core engaged and your chest lifted throughout the exercise. | Step:7 Press the bar overhead by extending your arms, fully straightening them. | Step:8 Pause briefly at the top of the movement, then slowly lower the bar back down to the starting position. | Step:9 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
PQStVXH,Cable Upper Row,4,cable,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/PQStVXH.gif,"Step:1 Attach a straight bar to a cable machine at chest height. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an overhand grip, hands slightly wider than shoulder-width apart. | Step:4 Keep your back straight and your core engaged. | Step:5 Pull the bar towards your upper chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement. | Step:7 Slowly release the bar back to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,2.0,5.0,6.0,8.0,7.0,2.3
iYzB0Cz,Barbell Full Squat (Side Pov),4,barbell,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/iYzB0Cz.gif,"Step:1 Stand with your feet shoulder-width apart, toes slightly turned out. | Step:2 Hold the barbell across your upper back, resting it on your traps or rear delts. | Step:3 Engage your core and keep your chest up as you begin to lower your body down. | Step:4 Bend at the knees and hips, pushing your hips back and down as if sitting into a chair. | Step:5 Lower your body until your thighs are parallel to the ground or slightly below. | Step:6 Keep your knees in line with your toes and your weight in your heels. | Step:7 Drive through your heels to stand back up, extending your hips and knees. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
ZIViNh1,Dumbbell Reverse Grip Incline Bench One Arm Row,5,dumbbell,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/ZIViNh1.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Place a dumbbell on the floor next to the bench. | Step:3 Stand facing the bench with your feet shoulder-width apart. | Step:4 Bend at the waist and place your left knee and left hand on the bench for support. | Step:5 Pick up the dumbbell with your right hand using a reverse grip (palm facing down). | Step:6 Keep your back straight and your core engaged. | Step:7 Pull the dumbbell up towards your chest, keeping your elbow close to your body. | Step:8 Squeeze your back muscles at the top of the movement. | Step:9 Lower the dumbbell back down to the starting position in a controlled manner. | Step:10 Repeat for the desired number of repetitions. | Step:11 Switch sides and repeat the exercise with your left arm.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.5,3.0,5.0,6.0,7.0,2.3
4KJEpzb,Kettlebell Bottoms Up Clean From The Hang Position,5,kettlebell,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/4KJEpzb.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in one hand with an overhand grip. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight and chest up. | Step:3 Allow the kettlebell to hang down between your legs, with your arm fully extended. | Step:4 In one fluid motion, explosively extend your hips and knees while pulling the kettlebell up towards your shoulder. | Step:5 As the kettlebell reaches shoulder height, rotate your wrist so that the bottom of the kettlebell is facing up. | Step:6 Catch the kettlebell at shoulder height with your elbow bent and your palm facing up. | Step:7 Lower the kettlebell back down to the starting position by reversing the movement. | Step:8 Repeat for the desired number of repetitions, then switch sides.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,4.5,3.0,5.0,6.0,7.0,5.1
j7XMAyn,Cable Upper Chest Crossovers,4,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/j7XMAyn.gif,"Step:1 Attach the handles to the cables at chest height. | Step:2 Stand in the center of the cable machine with one foot slightly in front of the other. | Step:3 Grasp the handles with your palms facing down and your arms extended out to the sides. | Step:4 Keep a slight bend in your elbows and engage your core. | Step:5 Pull the cables together in front of your chest, crossing them over each other. | Step:6 Squeeze your chest muscles at the peak of the movement. | Step:7 Slowly release the cables back to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
Pr9Rhf4,Cable Standing Fly,4,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/Pr9Rhf4.gif,"Step:1 Attach the handles to the cables at chest height. | Step:2 Stand with your feet shoulder-width apart, facing away from the cable machine. | Step:3 Grasp the handles with an overhand grip, palms facing forward. | Step:4 Step forward slightly to create tension in the cables. | Step:5 Keep your core engaged and your back straight throughout the exercise. | Step:6 With a slight bend in your elbows, slowly bring your arms forward and together in front of your chest. | Step:7 Squeeze your chest muscles at the peak of the movement. | Step:8 Slowly reverse the movement, returning your arms to the starting position. | Step:9 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
qi996YS,Barbell Clean-Grip Front Squat,4,barbell,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/qi996YS.gif,"Step:1 Start by standing with your feet shoulder-width apart and the barbell resting on your upper chest, with your elbows pointing forward. | Step:2 Lower your body by bending your knees and pushing your hips back, as if you are sitting back into a chair. | Step:3 Keep your chest up and your back straight as you lower down, making sure your knees do not go past your toes. | Step:4 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment at the bottom, then push through your heels to stand back up, extending your hips and knees. | Step:6 Repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,2.0,5.0,6.0,8.0,7.0,5.1
HsjbB1z,Smith Sprint Lunge,3,smith machine,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/HsjbB1z.gif,"Step:1 Set up the smith machine with the barbell at hip height. | Step:2 Stand facing away from the machine with your feet shoulder-width apart. | Step:3 Step back with your right foot and place it on the barbell, resting the top of your foot on the bar. | Step:4 Bend your left knee and lower your body into a lunge position, keeping your back straight. | Step:5 Push through your left heel to return to the starting position. | Step:6 Repeat on the other side, stepping back with your left foot. | Step:7 Continue alternating sides for the desired number of repetitions.",7.5,0.0,0.0,6.0,0.0,9.0,0.0,0.0,8.5,0.0,Metabolic Training,1.7,5.8,0.9,0.9,2.3,4.0,6.0,7.0,8.0,7.0,2.7
NNoHCEA,Smith Full Squat,4,smith machine,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/NNoHCEA.gif,"Step:1 Set up the smith machine with the barbell at shoulder height. | Step:2 Stand with your feet shoulder-width apart, toes slightly turned out. | Step:3 Step under the bar and position it across your upper back, resting on your traps. | Step:4 Grip the bar with your hands slightly wider than shoulder-width apart. | Step:5 Unrack the bar and take a step back, maintaining a stable stance. | Step:6 Keeping your chest up and core engaged, initiate the squat by pushing your hips back and bending your knees. | Step:7 Lower your body until your thighs are parallel to the ground, or as low as your flexibility allows. | Step:8 Pause for a moment at the bottom, then drive through your heels to return to the starting position. | Step:9 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
Gpn4ADc,Smith Behind Neck Press,4,smith machine,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/Gpn4ADc.gif,"Step:1 Adjust the seat height of the smith machine so that the bar is at shoulder level. | Step:2 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:3 Grasp the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Lift the bar off the rack and step back, maintaining a stable stance. | Step:5 Lower the bar down to the back of your neck, keeping your elbows pointing forward. | Step:6 Press the bar up overhead until your arms are fully extended. | Step:7 Pause for a moment at the top, then slowly lower the bar back down to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,3.0,6.0,6.0,8.0,7.0,4.5
