exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
yUdIGNs,Cable Rear Delt Row (Stirrups),3,cable,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/yUdIGNs.gif,"Step:1 Attach a stirrup handle to a low cable pulley and stand facing the machine. | Step:2 Grasp the handle with your left hand and take a step back with your right foot, positioning your body at a slight angle. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight and your core engaged. | Step:4 With your left arm extended and your palm facing down, pull the handle towards your chest by retracting your shoulder blade. | Step:5 Pause for a moment at the top of the movement, squeezing your shoulder blade. | Step:6 Slowly release the handle back to the starting position and repeat for the desired number of repetitions. | Step:7 Switch sides and repeat the exercise with your right arm.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
3xK09Sk,Bodyweight Squatting Row,2,body weight,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/3xK09Sk.gif,"Step:1 Stand with your feet shoulder-width apart, holding onto a sturdy object or suspension trainer with your arms extended. | Step:2 Lower your body into a squat position, keeping your back straight and your knees behind your toes. | Step:3 From the squat position, pull your body up towards the object or suspension trainer, squeezing your shoulder blades together. | Step:4 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
w1NOByi,Band Squat Row,3,band,glutes,"hamstrings, quadriceps, back",upper legs,4,https://static.exercisedb.dev/media/w1NOByi.gif,"Step:1 Attach the band to a sturdy anchor point at waist height. | Step:2 Stand facing the anchor point with your feet shoulder-width apart. | Step:3 Hold the band handles with your palms facing each other and your arms extended in front of you. | Step:4 Bend your knees and lower into a squat position, keeping your back straight and chest lifted. | Step:5 From the squat position, pull the band handles towards your body, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly release the tension and return to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
aaxA3cm,Smith Reverse Grip Bent Over Row,3,smith machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/aaxA3cm.gif,"Step:1 Set up the smith machine with the bar at hip height. | Step:2 Stand facing the bar with your feet shoulder-width apart. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:4 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:5 Pull the bar towards your lower chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly lower the bar back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
Q4DSJPC,Smith One Arm Row,3,smith machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/Q4DSJPC.gif,"Step:1 Adjust the height of the smith machine bar to waist level. | Step:2 Stand facing the smith machine with your feet shoulder-width apart. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:4 Grasp the bar with one hand using an overhand grip, with your palm facing down. | Step:5 Keep your elbow close to your body and pull the bar towards your waist, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement, then slowly lower the bar back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch to the other arm.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
uX3sUBz,Inverted Row V. 2,3,body weight,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/uX3sUBz.gif,"Step:1 Set up a bar at waist height on a Smith machine or use a suspension trainer. | Step:2 Stand facing the bar or suspension trainer and grab it with an overhand grip, hands shoulder-width apart. | Step:3 Walk your feet forward, leaning back until your body is at a slight angle. | Step:4 Keep your body straight and pull your chest up towards the bar or handles, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower yourself back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
aaXr7ld,Lever T Bar Row,3,leverage machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/aaXr7ld.gif,"Step:1 Adjust the seat height and footplate position to ensure proper alignment. | Step:2 Sit on the machine with your chest against the pad and your feet flat on the footplate. | Step:3 Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Keep your back straight and engage your core. | Step:5 Pull the handles towards your torso, squeezing your shoulder blades together. | Step:6 Pause for a moment at the peak contraction, then slowly release the handles back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
wt6rwjk,Dumbbell Palm Rotational Bent Over Row,4,dumbbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/wt6rwjk.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with an overhand grip. | Step:2 Bend forward at the hips, keeping your back straight and your knees slightly bent. | Step:3 Let your arms hang straight down, palms facing your body. | Step:4 Engage your core and pull the dumbbells up towards your chest, keeping your elbows close to your body. | Step:5 As you pull the dumbbells up, rotate your palms so they face away from your body. | Step:6 Squeeze your shoulder blades together at the top of the movement. | Step:7 Slowly lower the dumbbells back down to the starting position, rotating your palms back to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.5,5.0,6.0,7.0,6.0,2.3
jpgqxiS,Cable Standing Crunch,2,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/jpgqxiS.gif,"Step:1 Attach a cable handle to a high pulley and stand facing away from the machine. | Step:2 Hold the handle with both hands and place it behind your head, keeping your elbows bent. | Step:3 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:4 Keeping your abs engaged, exhale and crunch your torso down towards your knees, bringing your elbows towards your thighs. | Step:5 Pause for a moment at the bottom of the movement, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,7.0,6.0,6.0,4.0,2.3
BgljGjd,Lever Reverse T-Bar Row,3,leverage machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/BgljGjd.gif,"Step:1 Adjust the seat height and footplate position on the leverage machine. | Step:2 Sit on the machine with your chest against the pad and your feet flat on the footplate. | Step:3 Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Keep your back straight and engage your core. | Step:5 Pull the handles towards your chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement, then slowly release and extend your arms back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
ainizkb,Dumbbell Upright Row,2,dumbbell,delts,"traps, biceps",shoulders,3,https://static.exercisedb.dev/media/ainizkb.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with an overhand grip. | Step:2 Let the dumbbells hang in front of your thighs, with your arms fully extended. | Step:3 Keeping your back straight and your core engaged, exhale and lift the dumbbells straight up towards your chin, leading with your elbows. | Step:4 Pause for a moment at the top, then inhale and slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
Kxquu2E,Barbell Step-Up,3,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/Kxquu2E.gif,"Step:1 Stand in front of a bench or step with a barbell resting on your upper back. | Step:2 Place one foot on the bench or step, ensuring your entire foot is in contact with the surface. | Step:3 Push through your heel and step up onto the bench or step, fully extending your hip and knee. | Step:4 Pause briefly at the top, then lower yourself back down to the starting position. | Step:5 Repeat with the opposite leg. | Step:6 Continue alternating legs for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
pAIWRGu,Hands Bike,2,upper body ergometer,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/pAIWRGu.gif,"Step:1 Adjust the seat height and handlebar position to a comfortable level. | Step:2 Sit on the ergometer with your back straight and feet on the pedals. | Step:3 Grasp the handles with your hands and position your arms at a 90-degree angle. | Step:4 Start pedaling with your hands, pushing and pulling the handles in a controlled motion. | Step:5 Continue pedaling for the desired duration or number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,7.0,6.0,5.0,3.0,2.3
nZZZy9m,Lever High Row,3,leverage machine,upper back,"biceps, rear deltoids",back,3,https://static.exercisedb.dev/media/nZZZy9m.gif,"Step:1 Adjust the seat height and foot platform to a comfortable position. | Step:2 Sit on the machine with your chest against the pad and your feet flat on the foot platform. | Step:3 Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Keep your back straight and engage your core. | Step:5 Pull the handles towards your body, squeezing your shoulder blades together. | Step:6 Pause for a moment at the peak of the movement, then slowly release the handles back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
dTg95eZ,Knee Touch Crunch,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/dTg95eZ.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, lift your shoulder blades off the ground and reach your right hand towards your left knee. | Step:4 Return to the starting position and repeat, this time reaching your left hand towards your right knee. | Step:5 Continue alternating sides for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,8.5,6.0,5.0,3.0,3.0,2.3
pwt0pnM,Cable Seated High Row (V-Bar),3,cable,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/pwt0pnM.gif,"Step:1 Sit on the cable machine with your feet flat on the floor and your knees slightly bent. | Step:2 Grasp the v-bar attachment with an overhand grip, palms facing each other, and your hands shoulder-width apart. | Step:3 Keep your back straight and lean slightly forward from the hips. | Step:4 Pull the v-bar towards your torso by retracting your shoulder blades and squeezing your back muscles. | Step:5 Pause for a moment at the peak of the contraction, then slowly release the tension and return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
q2ADGqV,Cable Side Crunch,2,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/q2ADGqV.gif,"Step:1 Attach a cable handle to a low pulley and stand sideways to the machine. | Step:2 Grasp the handle with the hand furthest from the machine and place your other hand on your hip. | Step:3 Keep your feet shoulder-width apart and your knees slightly bent. | Step:4 With your abs engaged, bend sideways at the waist, bringing your elbow down towards your hip. | Step:5 Pause for a moment at the bottom, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,7.0,6.0,6.0,4.0,2.3
Gn5FwYT,Stability Ball Crunch (Full Range Hands Behind Head),1,stability ball,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/Gn5FwYT.gif,"Step:1 Sit on the stability ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, slowly curl your upper body forward, bringing your chest towards your knees. | Step:4 Pause for a moment at the top, then slowly lower your upper body back to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.0,6.0,5.0,3.0,3.0,2.3
v2DfH14,Bodyweight Standing Close-Grip One Arm Row,2,body weight,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/v2DfH14.gif,"Step:1 Stand with your feet shoulder-width apart, knees slightly bent, and hold a dumbbell in one hand with a neutral grip. | Step:2 Bend forward at the hips, keeping your back straight and your core engaged. | Step:3 Pull the dumbbell up towards your chest, keeping your elbow close to your body and squeezing your shoulder blades together. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
veXwo0D,Cable Floor Seated Wide-Grip Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/veXwo0D.gif,"Step:1 Sit on the floor with your legs extended and your back straight. | Step:2 Attach a cable handle to a low pulley and position the cable machine behind you. | Step:3 Grasp the handle with a wide overhand grip, palms facing down. | Step:4 Lean back slightly, keeping your back straight and your chest lifted. | Step:5 Pull the handle towards your waist, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement, then slowly release the handle back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
