exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
gVlnLIJ,Cable Reverse One Arm Curl,1,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/gVlnLIJ.gif,"Step:1 Stand facing a cable machine with your feet shoulder-width apart. | Step:2 Grasp the cable handle with an underhand grip, palm facing down. | Step:3 Keep your elbow close to your side and slowly curl your forearm up towards your shoulder. | Step:4 Pause for a moment at the top, then slowly lower your forearm back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
dU605di,Cable Pushdown (With Rope Attachment),3,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/dU605di.gif,"Step:1 Attach a rope attachment to a high pulley on a cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart and a slight bend in your knees. | Step:3 Grasp the rope with an overhand grip, palms facing each other. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Exhale and push the rope downward by extending your elbows until your arms are fully extended. | Step:6 Pause for a moment, then inhale and slowly return to the starting position by allowing your elbows to flex. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
rZ80Gbp,Cable Seated One Arm Concentration Curl,2,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/rZ80Gbp.gif,"Step:1 Sit on a bench with your feet flat on the floor and your back straight. | Step:2 Hold a cable handle with one hand and place your elbow on the inside of your thigh, just above the knee. | Step:3 Keep your upper arm stationary and curl the cable handle towards your shoulder while exhaling. | Step:4 Pause for a moment at the top of the movement, squeezing your biceps. | Step:5 Slowly lower the cable handle back to the starting position while inhaling. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
dXz8zjF,Cable Drag Curl,2,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/dXz8zjF.gif,"Step:1 Stand facing a cable machine with your feet shoulder-width apart. | Step:2 Grasp the cable attachment with an underhand grip, palms facing up, and arms fully extended. | Step:3 Keeping your upper arms stationary, exhale and curl the cable attachment towards your shoulders by contracting your biceps. | Step:4 Pause for a moment at the top of the movement, squeezing your biceps. | Step:5 Inhale and slowly lower the cable attachment back to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
H9y3Dkr,Cable Two Arm Curl On Incline Bench,2,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/H9y3Dkr.gif,"Step:1 Sit on an incline bench with your back against the pad and your feet flat on the ground. | Step:2 Grasp the cable handles with an underhand grip, palms facing up, and your arms fully extended. | Step:3 Keeping your upper arms stationary, exhale and curl the handles towards your shoulders while contracting your biceps. | Step:4 Pause for a moment at the top of the movement, squeezing your biceps. | Step:5 Inhale and slowly lower the handles back to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
fY68AyX,Dumbbell Hammer Curl On Exercise Ball,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/fY68AyX.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in each hand with your palms facing your body and your arms fully extended. | Step:3 Keeping your upper arms stationary, exhale and curl the dumbbells while contracting your biceps. | Step:4 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
eHBlPsa,Cable One Arm Preacher Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/eHBlPsa.gif,"Step:1 Adjust the cable machine so that the preacher curl pad is at chest height. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 Grasp the cable handle with an underhand grip and position your upper arm against the preacher curl pad. | Step:4 Keep your back straight and your core engaged. | Step:5 Slowly curl the cable handle towards your shoulder, keeping your upper arm against the pad. | Step:6 Pause for a moment at the top of the movement, squeezing your biceps. | Step:7 Slowly lower the cable handle back to the starting position. | Step:8 Repeat for the desired number of repetitions. | Step:9 Switch arms and repeat the exercise.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
RaflbWD,Dumbbell Incline Curl V. 2,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/RaflbWD.gif,"Step:1 Sit on an incline bench with a dumbbell in each hand, palms facing forward and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
2sQGZ5b,Dumbbell One Arm Standing Hammer Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/2sQGZ5b.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your torso. | Step:2 Keep your elbows close to your torso and your upper arms stationary. | Step:3 Exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
NfP83rA,Dumbbell Lying Alternate Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/NfP83rA.gif,"Step:1 Lie flat on a bench with a dumbbell in each hand, palms facing each other. | Step:2 Extend your arms straight up over your chest, keeping a slight bend in your elbows. | Step:3 Lower one dumbbell down towards your head, bending at the elbow, while keeping the other arm extended. | Step:4 Pause for a moment at the bottom, then raise the dumbbell back up to the starting position. | Step:5 Repeat with the other arm, alternating sides for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
M5Y7GPg,Weighted Standing Curl,1,weighted,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/M5Y7GPg.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing forward. | Step:2 Keep your elbows close to your torso and exhale as you curl the weights up to shoulder level. | Step:3 Pause for a moment at the top, then inhale as you slowly lower the weights back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.0,7.0,5.0,3.0,3.0,2.9
dG7tG5y,Barbell Shrug,1,barbell,traps,shoulders,back,2,https://static.exercisedb.dev/media/dG7tG5y.gif,"Step:1 Stand with your feet shoulder-width apart and hold a barbell in front of you with an overhand grip. | Step:2 Keep your arms straight and your back straight throughout the exercise. | Step:3 Lift your shoulders up towards your ears as high as possible, squeezing your traps at the top. | Step:4 Hold for a moment, then slowly lower your shoulders back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
NJzBsGJ,Dumbbell Shrug,1,dumbbell,traps,shoulders,back,2,https://static.exercisedb.dev/media/NJzBsGJ.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand with your palms facing your body. | Step:2 Keep your arms straight and let the dumbbells hang by your sides. | Step:3 Raise your shoulders as high as possible, as if you are trying to touch your ears with your shoulders. | Step:4 Hold the contraction for a second, then slowly lower your shoulders back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
Yza7XrQ,Barbell Alternate Biceps Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/Yza7XrQ.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a barbell in each hand, palms facing forward. | Step:2 Keep your upper arms stationary and exhale as you curl the weights while contracting your biceps. | Step:3 Continue to raise the barbells until your biceps are fully contracted and the barbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale as you slowly begin to lower the barbells back to the starting position. | Step:6 Repeat for the desired number of repetitions, alternating arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
Y1MsI1l,Resistance Band Leg Extension,1,resistance band,quads,hamstrings,upper legs,2,https://static.exercisedb.dev/media/Y1MsI1l.gif,"Step:1 Attach the resistance band to a sturdy anchor point and secure it around your ankle. | Step:2 Stand facing the anchor point with your feet shoulder-width apart. | Step:3 Keeping your core engaged and your upper body stable, extend your leg straight out in front of you. | Step:4 Pause for a moment at the top, then slowly return your leg to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch legs.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.0,7.0,5.0,3.0,3.0,2.9
qOgPVf6,Barbell Preacher Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/qOgPVf6.gif,"Step:1 Sit on a preacher bench with your upper arms resting on the pad and your chest against the support. | Step:2 Grasp the barbell with an underhand grip, slightly wider than shoulder-width apart. | Step:3 Keeping your upper arms stationary, exhale and curl the barbell up towards your shoulders. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the barbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
OxJk1fg,Cable Triceps Pushdown (V-Bar) (With Arm Blaster),4,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/OxJk1fg.gif,"Step:1 Attach a v-bar attachment to the cable machine at the highest setting. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 Grasp the v-bar with an overhand grip, palms facing down, and your hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Engage your triceps and exhale as you push the v-bar down until your arms are fully extended. | Step:6 Pause for a moment at the bottom of the movement, squeezing your triceps. | Step:7 Inhale as you slowly return the v-bar to the starting position, maintaining control. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,3.0,6.0,6.0,8.0,7.0,2.9
my33uHU,Lever Leg Extension,2,leverage machine,quads,hamstrings,upper legs,2,https://static.exercisedb.dev/media/my33uHU.gif,"Step:1 Adjust the seat height and backrest of the machine to fit your body. | Step:2 Sit on the machine with your back against the backrest and your feet on the footpad. | Step:3 Grasp the handles or sidebars for stability. | Step:4 Extend your legs forward by straightening your knees, lifting the weight. | Step:5 Pause for a moment at the top, then slowly lower the weight back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
UEjSrKI,Cable Seated Twist,3,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/UEjSrKI.gif,"Step:1 Sit on a cable machine with your feet flat on the ground and your knees slightly bent. | Step:2 Hold the cable handle with both hands and extend your arms straight in front of you. | Step:3 Keeping your core engaged, slowly rotate your torso to one side, pulling the cable across your body. | Step:4 Pause for a moment at the end of the range of motion, then slowly rotate back to the starting position. | Step:5 Repeat on the other side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
7HcfMBP,Assisted Standing Triceps Extension (With Towel),1,assisted,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/7HcfMBP.gif,"Step:1 Stand with your feet shoulder-width apart and hold a towel with both hands behind your head. | Step:2 Keep your elbows close to your ears and your upper arms stationary. | Step:3 Slowly extend your forearms upward, squeezing your triceps at the top. | Step:4 Pause for a moment, then slowly lower the towel back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.0,7.0,5.0,3.0,3.0,2.9
vKilzz3,Dumbbell Standing Inner Biceps Curl V. 2,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/vKilzz3.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your torso. | Step:2 Keep your elbows close to your torso and rotate the palms of your hands until they are facing forward. | Step:3 While holding your upper arms stationary, curl the weights while contracting your biceps. | Step:4 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Slowly begin to bring the dumbbells back to the starting position as your breathe in. | Step:7 Repeat for the recommended amount of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
qm9veZw,Dumbbell Lying Wide Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/qm9veZw.gif,"Step:1 Lie flat on a bench with a dumbbell in each hand, palms facing up and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
